Сайт,gen. 1000,gen. 1500,gen. 2000
34719,-1.9815101671745574,2.3642864211141523,1.6762473514156078
34724,-1.7439489087616122,0.8649782325627616,-2.143940909362429
34724,1.0238944336590698,-1.6506679296702333,1.1791519204615193
34724,-1.7439489087616122,-1.6506679296702333,1.1791519204615193
34724,-1.7439489087616122,-1.6506679296702333,-2.143940909362429
34724,1.0238944336590698,-1.6506679296702333,-2.143940909362429
34724,-1.7439489087616122,0.8649782325627616,1.1791519204615193
34724,1.0238944336590698,0.8649782325627616,1.1791519204615193
34724,1.0238944336590698,0.8649782325627616,-2.143940909362429
34759,0.12795852389331916,-0.09903728060894207,0.23596826706615956
34759,-0.6502531483829028,-0.09903728060894207,-0.7522510147479775
34759,-0.6502531483829028,-0.315247600707801,-0.7522510147479775
34759,0.12795852389331916,-0.315247600707801,0.23596826706615956
34759,-0.6502531483829028,-0.315247600707801,0.23596826706615956
34759,0.12795852389331916,-0.315247600707801,-0.7522510147479775
34759,0.12795852389331916,-0.09903728060894207,-0.7522510147479775
34759,-0.6502531483829028,-0.09903728060894207,0.23596826706615956
34763,-0.315247600707801,-0.7393592544056798,-0.315247600707801
34763,-0.2071424406583716,0.2739254081927439,-0.4726919847611498
34763,-0.2071424406583716,0.2739254081927439,-0.4726919847611498
34763,-0.2071424406583716,-0.7393592544056798,-0.4726919847611498
34763,-0.2071424406583716,0.2739254081927439,-0.11106861056874935
34763,-0.2071424406583716,-0.7651871363617532,-0.315247600707801
34763,-0.2071424406583716,-0.7393592544056798,-0.14712443093211863
34763,-0.315247600707801,0.1692387728967588,-0.4726919847611498
34763,-0.2071424406583716,-0.7393592544056798,-0.14712443093211863
34763,-0.315247600707801,0.2739254081927439,-0.315247600707801
34763,-0.2071424406583716,0.2739254081927439,-0.14712443093211863
34763,-0.2071424406583716,0.2739254081927439,-0.14712443093211863
34763,-0.3192597387790777,0.2739254081927439,-0.315247600707801
34763,-0.3192597387790777,-0.7651871363617532,-0.4726919847611498
34763,-0.315247600707801,-0.7651871363617532,-0.14712443093211863
34763,-0.315247600707801,-0.7651871363617532,-0.4726919847611498
34763,-0.2071424406583716,0.1692387728967588,-0.315247600707801
34763,-0.3192597387790777,-0.7651871363617532,-0.14712443093211863
34763,-0.315247600707801,-0.7651871363617532,-0.11106861056874935
34763,-0.2071424406583716,-0.7651871363617532,-0.315247600707801
34763,-0.3192597387790777,-0.7651871363617532,-0.315247600707801
34763,-0.3192597387790777,0.2739254081927439,-0.11106861056874935
34763,-0.315247600707801,0.2739254081927439,-0.11106861056874935
34763,-0.315247600707801,-0.7393592544056798,-0.4726919847611498
34763,-0.3192597387790777,-0.7393592544056798,-0.4726919847611498
34763,-0.2071424406583716,0.1692387728967588,-0.11106861056874935
34763,-0.3192597387790777,0.1692387728967588,-0.315247600707801
34763,-0.2071424406583716,0.1692387728967588,-0.4726919847611498
34763,-0.2071424406583716,0.1692387728967588,-0.4726919847611498
34763,-0.2071424406583716,0.1692387728967588,-0.11106861056874935
34763,-0.3192597387790777,-0.7651871363617532,-0.11106861056874935
34763,-0.315247600707801,0.1692387728967588,-0.315247600707801
34763,-0.3192597387790777,-0.7393592544056798,-0.315247600707801
34763,-0.315247600707801,-0.7651871363617532,-0.315247600707801
34763,-0.315247600707801,0.2739254081927439,-0.4726919847611498
34763,-0.3192597387790777,-0.7393592544056798,-0.14712443093211863
34763,-0.3192597387790777,0.2739254081927439,-0.4726919847611498
34763,-0.3192597387790777,0.1692387728967588,-0.4726919847611498
34763,-0.2071424406583716,-0.7393592544056798,-0.4726919847611498
34763,-0.2071424406583716,0.1692387728967588,-0.14712443093211863
34763,-0.2071424406583716,-0.7651871363617532,-0.14712443093211863
34763,-0.2071424406583716,0.1692387728967588,-0.14712443093211863
34763,-0.2071424406583716,-0.7651871363617532,-0.11106861056874935
34763,-0.2071424406583716,-0.7651871363617532,-0.14712443093211863
34763,-0.315247600707801,0.2739254081927439,-0.14712443093211863
34763,-0.3192597387790777,0.2739254081927439,-0.14712443093211863
34763,-0.315247600707801,-0.7393592544056798,-0.14712443093211863
34763,-0.2071424406583716,0.2739254081927439,-0.11106861056874935
34763,-0.2071424406583716,0.1692387728967588,-0.315247600707801
34763,-0.2071424406583716,-0.7393592544056798,-0.11106861056874935
34763,-0.315247600707801,0.1692387728967588,-0.11106861056874935
34763,-0.2071424406583716,0.2739254081927439,-0.315247600707801
34763,-0.2071424406583716,-0.7651871363617532,-0.4726919847611498
34763,-0.3192597387790777,0.1692387728967588,-0.11106861056874935
34763,-0.315247600707801,0.1692387728967588,-0.14712443093211863
34763,-0.2071424406583716,-0.7393592544056798,-0.11106861056874935
34763,-0.3192597387790777,-0.7393592544056798,-0.11106861056874935
34763,-0.2071424406583716,-0.7393592544056798,-0.315247600707801
34763,-0.2071424406583716,-0.7651871363617532,-0.11106861056874935
34763,-0.2071424406583716,-0.7393592544056798,-0.315247600707801
34763,-0.2071424406583716,0.2739254081927439,-0.315247600707801
34763,-0.3192597387790777,0.1692387728967588,-0.14712443093211863
34763,-0.315247600707801,-0.7393592544056798,-0.11106861056874935
34763,-0.2071424406583716,-0.7651871363617532,-0.4726919847611498
34764,-0.8042749679787283,0.6737156162211343,-0.5135166461223052
34764,-0.8042749679787283,0.6737156162211343,0.005656966250394052
34764,0.28665243619268077,0.6737156162211343,-0.5135166461223052
34764,-0.8042749679787283,-1.171532967326938,-0.5135166461223052
34764,0.28665243619268077,-1.171532967326938,-0.5135166461223052
34764,0.28665243619268077,-1.171532967326938,0.005656966250394052
34764,-0.8042749679787283,-1.171532967326938,0.005656966250394052
34764,0.28665243619268077,0.6737156162211343,0.005656966250394052
34805,1.0997936420496068,1.6938163205346755,0.7373191681824797
35836,2.617632034751981,1.6675474079004167,2.221694527024877
35851,2.580419823371573,1.990082136677848,2.675864738975586
36991,1.9041924647974182,1.990082136677848,2.070400516303509
37000,2.675864738975586,2.617632034751981,2.182057125172444
42172,2.6561160818292313,2.221694527024877,1.9251242404030757
51915,2.4106826688511136,2.617632034751981,2.580419823371573
51924,2.5094731233027603,2.5094731233027603,2.580419823371573
58178,2.319666700783637,2.3795469034395715,2.675864738975586
58238,0.45169861656061894,1.990082136677848,2.1951244238014955
58256,1.3855886392740029,2.276681371990796,2.221694527024877
58256,-1.9977357289962439,2.276681371990796,2.221694527024877
58285,-0.08298318786271193,1.5834508476795008,0.9731478790240055
58285,-1.7786611182301784,1.5834508476795008,0.9731478790240055
58288,0.2781634568995235,0.7077487108613606,0.9731478790240055
58291,-0.6670826835648012,1.1791519204615193,1.7387677083969417
66688,2.3795469034395715,2.0125046007336804,2.221694527024877
68063,1.4071031733438326,0.11973739627140176,1.1791519204615193
72381,2.5094731233027603,1.8734245935431988,2.276681371990796
83383,2.6561160818292313,1.6248591448481169,2.4755899524595475
92810,2.442679255544046,2.070400516303509,2.4106826688511136
93999,2.7164407252272316,1.336544094212949,2.5622632550212874
132850,2.6561160818292313,2.6561160818292313,2.3795469034395715
133801,2.7164407252272316,2.5443928723835763,2.5988725741405347
149122,2.395010332021435,2.5443928723835763,2.580419823371573
149575,2.7164407252272316,2.675864738975586,2.617632034751981
149686,2.5622632550212874,2.319666700783637,2.5988725741405347
149698,2.5622632550212874,2.0943431470022573,2.4590168187346793
149705,2.262693956208631,2.617632034751981,2.3642864211141523
149781,2.5267991743765807,2.3642864211141523,2.5443928723835763
150160,2.3051631833177435,0.5146427180891026,1.6675474079004167
150160,2.3051631833177435,-1.4845021184145937,1.6675474079004167
150162,1.9251242404030757,0.43394837794552066,1.5753146359073698
150165,1.6938163205346755,0.1485611578907288,1.3998973890917157
150165,1.6938163205346755,-1.083177910812932,1.3998973890917157
150171,1.3159948629533014,0.12795852389331916,0.9455370692800139
150171,1.3159948629533014,-1.1966973517873287,0.9455370692800139
150174,1.2823361566967495,0.21501754602196269,0.8284568801810038
150174,1.2823361566967495,-1.0928327320838096,0.8284568801810038
150179,-1.6059840178303508,-0.5504757676595298,-1.381878424799282
150180,1.123821275144471,-0.2071424406583716,1.0011687652661627
150180,1.123821275144471,-0.5053324907085677,1.0011687652661627
150195,0.6117444178960525,-0.7479488966362982,0.18168334844582792
150198,0.411896767747852,-0.8793621011123611,0.07878985006962189
150897,0.6688930294961886,0.8914698480097382,0.7175634881410679
150902,0.8808314498046824,1.1420648517991834,0.9129183914172215
150910,-1.4845021184145937,-1.7099980901843232,-1.4554110195659
151000,2.5622632550212874,1.7206060287226395,2.3642864211141523
151002,2.5988725741405347,1.6675474079004167,2.1311607349377537
151021,2.426570140798005,1.6938163205346755,2.08231336089388
151039,2.143685321282012,1.9790200769719897,2.675864738975586
151315,2.156340834542271,2.319666700783637,2.334351683759093
151887,2.5443928723835763,1.5196369088380521,2.1691303681268335
154581,2.675864738975586,1.428931429024342,2.2488697431299127
154665,2.5988725741405347,2.426570140798005,2.675864738975586
155965,2.6367093016028993,2.0012429668153753,2.4106826688511136
156288,2.4590168187346793,1.275689847504166,1.843376061552213
156288,2.4590168187346793,1.275689847504166,-2.3394091217198185
156803,2.4590168187346793,2.0943431470022573,2.5622632550212874
156962,2.5622632550212874,1.511857674287255,2.4755899524595475
156966,2.442679255544046,1.336544094212949,2.5988725741405347
157240,2.3492231731117728,1.8734245935431988,2.058602083114603
157525,2.276681371990796,2.1311607349377537,1.6417754424096331
157535,2.5443928723835763,2.5267991743765807,1.9251242404030757
157544,2.7164407252272316,1.990082136677848,2.070400516303509
161510,2.426570140798005,2.0238691342552313,1.9251242404030757
162620,2.5094731233027603,1.957184433170789,2.5622632550212874
164120,2.4106826688511136,2.0125046007336804,2.5622632550212874
165612,2.426570140798005,2.1951244238014955,1.9041924647974182
165623,2.5622632550212874,1.7758519114300644,2.290836290696982
165665,2.4924061151885186,1.3296640274448688,2.4106826688511136
165887,2.6561160818292313,2.143685321282012,2.4755899524595475
168929,2.5094731233027603,1.990082136677848,2.5443928723835763
170413,2.290836290696982,1.8533147229388673,2.3492231731117728
170416,2.4590168187346793,1.9680548143595573,2.675864738975586
171177,2.6367093016028993,2.2488697431299127,2.4924061151885186
171563,2.5988725741405347,1.957184433170789,2.617632034751981
171581,2.3795469034395715,2.0238691342552313,2.3642864211141523
171948,2.5988725741405347,1.8043649908827553,2.5094731233027603
180247,2.6367093016028993,1.3503970336480773,2.221694527024877
184818,2.7164407252272316,2.5988725741405347,2.617632034751981
184980,2.5622632550212874,1.3503970336480773,2.426570140798005
184989,2.2083357026978647,1.3998973890917157,2.675864738975586
184992,2.5094731233027603,1.6938163205346755,2.7164407252272316
185961,2.426570140798005,1.990082136677848,2.319666700783637
185967,2.6959683430152217,2.070400516303509,1.68500336140587
207024,2.319666700783637,2.156340834542271,2.6959683430152217
207027,2.262693956208631,2.221694527024877,2.6959683430152217
207174,2.675864738975586,2.1691303681268335,2.058602083114603
207999,2.426570140798005,2.0238691342552313,2.4590168187346793
211298,2.4590168187346793,2.0469156114410136,2.3795469034395715
211448,2.5094731233027603,1.6164781306386675,2.143685321282012
213159,2.3051631833177435,1.990082136677848,2.5094731233027603
213215,2.675864738975586,1.7387677083969417,2.5094731233027603
215123,2.7164407252272316,1.990082136677848,2.5988725741405347
216285,2.6959683430152217,1.8043649908827553,2.5988725741405347
216916,2.7164407252272316,2.426570140798005,2.5443928723835763
216944,2.6561160818292313,2.319666700783637,2.1691303681268335
217909,2.5622632550212874,2.6959683430152217,2.4590168187346793
220131,2.2488697431299127,1.946407073175185,2.617632034751981
222683,2.6367093016028993,2.334351683759093,2.5094731233027603
223863,-0.030686003316814925,1.702687131832459,0.4875051152768084
226595,-0.2871851483319081,-0.5258120845489853,-0.09101210281648979
226599,-0.5835236542135019,0.4875051152768084,-0.026654064946077777
226601,-0.6418616198486088,1.3998973890917157,0.3509022550450098
226605,-0.35139204950291847,1.8043649908827553,0.3899900866619852
226618,-1.2740060310119008,-0.10304854961573823,-0.9017899965935517
235292,2.3795469034395715,2.4106826688511136,2.276681371990796
237155,1.957184433170789,2.0943431470022573,1.2170831427849282
237201,2.7164407252272316,2.0943431470022573,2.143685321282012
237203,2.395010332021435,2.1951244238014955,2.143685321282012
237216,1.3998973890917157,1.093838336748983,0.8232914193532003
237224,1.4735787119951755,1.336544094212949,1.0585239326729046
242800,2.4590168187346793,2.156340834542271,2.442679255544046
245215,2.4924061151885186,2.5622632550212874,2.7164407252272316
246621,1.6503122878350782,1.5834508476795008,1.5834508476795008
246623,1.711616719330991,1.5834508476795008,1.0585239326729046
246765,2.395010332021435,1.833513075986308,2.5267991743765807
246873,2.5443928723835763,2.3795469034395715,2.580419823371573
247029,2.5094731233027603,1.8237244308729073,2.6561160818292313
247035,2.4755899524595475,2.4106826688511136,2.0353387282659687
247188,2.276681371990796,2.070400516303509,2.2083357026978647
247194,2.4590168187346793,1.6081475259798774,2.221694527024877
247203,2.5988725741405347,1.5591821314218626,2.156340834542271
247344,2.7164407252272316,2.2083357026978647,2.6959683430152217
247350,2.6959683430152217,2.5094731233027603,2.6561160818292313
248288,2.5094731233027603,2.6367093016028993,2.7164407252272316
248291,2.6367093016028993,1.6938163205346755,2.3795469034395715
248306,2.675864738975586,1.8734245935431988,2.5267991743765807
249963,2.08231336089388,2.395010332021435,2.290836290696982
250856,2.5267991743765807,2.4106826688511136,2.5267991743765807
251158,2.426570140798005,2.675864738975586,2.7164407252272316
252925,2.3795469034395715,2.6561160818292313,1.893854104583293
253371,-2.0645971691518215,1.3998973890917157,1.893854104583293
253371,1.0997936420496068,1.3998973890917157,1.893854104583293
253380,1.863330431038704,2.276681371990796,1.4735787119951755
253381,0.6401554197288318,0.7925596394895678,0.4875051152768084
253383,2.319666700783637,1.1791519204615193,1.5834508476795008
253384,-1.3708183226735429,-1.0166286133024667,-1.3326019793626693
253385,0.6833898187022637,0.5466293617180087,0.782412470470586
253386,-1.0976747000190064,-0.9609142430347517,0.4875051152768084
253386,-1.0976747000190064,-0.9609142430347517,-1.4211088106674616
253386,0.5650732633772669,0.03401961615851665,0.4875051152768084
253386,-1.0976747000190064,0.03401961615851665,-1.4211088106674616
253386,0.5650732633772669,0.03401961615851665,-1.4211088106674616
253386,0.5650732633772669,-0.9609142430347517,-1.4211088106674616
253386,-1.0976747000190064,0.03401961615851665,0.4875051152768084
253386,0.5650732633772669,-0.9609142430347517,0.4875051152768084
253391,2.5094731233027603,2.0469156114410136,1.8734245935431988
253392,-0.9932735423405677,-1.1220335921781033,0.5883059181760532
253392,0.355224380648941,-0.11106861056874935,-1.4611915829644837
253392,-0.9932735423405677,-0.11106861056874935,-1.4611915829644837
253392,0.355224380648941,-1.1220335921781033,0.5883059181760532
253392,0.355224380648941,-1.1220335921781033,-1.4611915829644837
253392,-0.9932735423405677,-1.1220335921781033,-1.4611915829644837
253392,-0.9932735423405677,-0.11106861056874935,0.5883059181760532
253392,0.355224380648941,-0.11106861056874935,0.5883059181760532
253393,-0.8261816490645951,-0.575243302021668,-1.3930034950412615
253394,0.0016123732037387761,-1.0166286133024667,-1.2792631138795048
253394,-0.9017899965935517,-0.05484877157832643,-1.2792631138795048
253394,-0.9017899965935517,-0.05484877157832643,0.3987357969092322
253394,-0.9017899965935517,-1.0166286133024667,0.3987357969092322
253394,0.0016123732037387761,-0.05484877157832643,0.3987357969092322
253394,-0.9017899965935517,-1.0166286133024667,-1.2792631138795048
253394,0.0016123732037387761,-1.0166286133024667,0.3987357969092322
253394,0.0016123732037387761,-0.05484877157832643,-1.2792631138795048
253397,2.0943431470022573,0.8914698480097382,0.5883059181760532
253399,-0.36345996857072005,-0.8349845228105504,-0.11507746748178979
253399,-0.36345996857072005,-0.6502531483829028,-0.9701207157216568
253399,-0.31123633170100506,-0.6502531483829028,-0.9701207157216568
253399,-0.31123633170100506,-0.8349845228105504,-0.11507746748178979
253399,-0.31123633170100506,-0.6502531483829028,-0.11507746748178979
253399,-0.36345996857072005,-0.8349845228105504,-0.9701207157216568
253399,-0.36345996857072005,-0.6502531483829028,-0.11507746748178979
253399,-0.31123633170100506,-0.8349845228105504,-0.9701207157216568
253400,1.5834508476795008,0.6211795182698261,0.45169861656061894
253400,1.5834508476795008,0.6211795182698261,-1.872829898411088
253401,-0.6544546587020363,-0.2951992960495544,-1.7099980901843232
253401,-0.6544546587020363,-0.2951992960495544,-0.48083827113541233
253402,-0.31123633170100506,-0.8349845228105504,-0.9701207157216568
253402,-0.2591541627465511,-0.8349845228105504,-0.11507746748178979
253402,-0.2591541627465511,-0.8349845228105504,-0.9701207157216568
253402,-0.31123633170100506,-0.4686221407161283,-0.11507746748178979
253402,-0.2591541627465511,-0.4686221407161283,-0.9701207157216568
253402,-0.31123633170100506,-0.8349845228105504,-0.11507746748178979
253402,-0.2591541627465511,-0.4686221407161283,-0.11507746748178979
253402,-0.31123633170100506,-0.4686221407161283,-0.9701207157216568
253405,-0.6001229921042908,-0.8349845228105504,-0.37956836969810215
253407,2.395010332021435,1.5432318124068292,1.046906701647741
253408,0.2909034564612202,-0.28317905371849883,-0.13110582759824402
253409,-1.1367713836147542,-0.7955513831163518,-1.0976747000190064
253409,-1.1367713836147542,-0.7955513831163518,-1.9815101671745574
253410,0.6737156162211343,0.4875051152768084,0.2739254081927439
253411,-1.2324234562409315,-0.2071424406583716,-1.0976747000190064
253411,0.7028567639963031,-0.2071424406583716,0.05026956749065284
253411,-1.2324234562409315,-0.2071424406583716,0.05026956749065284
253411,0.7028567639963031,-0.2071424406583716,-1.0976747000190064
253411,-1.2324234562409315,-0.8438110170578458,-1.0976747000190064
253411,-1.2324234562409315,-0.8438110170578458,0.05026956749065284
253411,0.7028567639963031,-0.8438110170578458,0.05026956749065284
253411,0.7028567639963031,-0.8438110170578458,-1.0976747000190064
253413,-1.321819331830288,-0.8438110170578458,-0.9839886400949639
253419,1.3998973890917157,1.0238944336590698,-1.5140785233663498
253419,1.3998973890917157,1.0238944336590698,0.664080005814077
253419,-1.8954389280047916,1.0238944336590698,0.664080005814077
253419,-1.8954389280047916,1.0238944336590698,-1.5140785233663498
253422,-2.1622269659897264,1.0643609793648132,-1.5140785233663498
253422,-2.1622269659897264,1.0643609793648132,0.664080005814077
253422,1.747942084672982,-1.6702008179901002,-1.5140785233663498
253422,1.747942084672982,-1.6702008179901002,0.664080005814077
253422,-2.1622269659897264,-1.6702008179901002,-1.5140785233663498
253422,1.747942084672982,1.0643609793648132,-1.5140785233663498
253422,-2.1622269659897264,-1.6702008179901002,0.664080005814077
253422,1.747942084672982,1.0643609793648132,0.664080005814077
253423,1.6503122878350782,1.0643609793648132,0.5604506450351376
253423,1.6503122878350782,-1.6702008179901002,0.5604506450351376
253423,1.6503122878350782,-1.6702008179901002,-1.4611915829644837
253423,1.6503122878350782,1.0643609793648132,-1.4611915829644837
254034,2.6959683430152217,2.5443928723835763,2.1951244238014955
254321,2.5443928723835763,2.0125046007336804,2.426570140798005
256808,2.617632034751981,1.9251242404030757,2.319666700783637
258267,-0.6209478806827551,-1.1220335921781033,-0.4604888737024716
258270,-0.40781313612052283,-1.0260292992127953,-0.2071424406583716
258273,-0.3554134810810023,-0.8130206782259755,-0.09502514253766538
258281,-0.13511131244948865,0.17753189778071896,0.14031137509332656
258281,-0.13511131244948865,-0.7051883377779636,-0.7350716347513769
258281,-0.13511131244948865,-0.7051883377779636,0.14031137509332656
258281,-0.2791735688672543,0.17753189778071896,0.14031137509332656
258281,-0.2791735688672543,-0.7051883377779636,-0.7350716347513769
258281,-0.13511131244948865,0.17753189778071896,-0.7350716347513769
258281,-0.2791735688672543,0.17753189778071896,-0.7350716347513769
258281,-0.2791735688672543,-0.7051883377779636,0.14031137509332656
258287,0.261236492860362,-0.26315708221304296,0.1609584207049247
258315,-1.3930034950412615,-0.9655136440230394,-1.466990785011367
262173,1.4436639008243721,1.9357209274589608,2.290836290696982
262181,0.9129183914172215,1.8734245935431988,1.7758519114300644
262183,1.2107002781964453,1.7387677083969417,2.156340834542271
262193,0.9787186137245177,1.1791519204615193,1.4735787119951755
262196,0.9620554494909542,1.336544094212949,1.1791519204615193
262196,-2.484685397620252,1.336544094212949,1.1791519204615193
262198,0.8027546028280302,1.336544094212949,1.1481896948575525
262206,0.6023437319857237,1.2957132088675798,-0.27516866151422803
262221,-1.6899747288209093,1.990082136677848,-0.5258120845489853
264297,-1.0354643995865696,1.3998973890917157,-0.13110582759824402
266609,2.675864738975586,2.4755899524595475,2.262693956208631
267092,1.8043649908827553,1.3503970336480773,2.0469156114410136
270928,-3.013157455457279,1.0760929017919716,-2.9586777537003206
270928,-3.013157455457279,1.0760929017919716,-1.6899747288209093
270932,2.143685321282012,0.8336350729671372,-2.4965982422106245
270935,2.3492231731117728,1.4510856359451607,1.893854104583293
270940,2.262693956208631,1.275689847504166,2.156340834542271
271167,2.617632034751981,-0.6839764753831136,2.3051631833177435
278318,-2.484685397620252,-2.257660942868957,-2.6226205840146095
278331,-2.180767989560232,-2.090532232732351,-1.9654694013713143
278383,-1.8579487821411147,-2.056060323726375,-2.7194480646344865
278386,0.03401961615851665,-0.11507746748178979,0.5283071195922628
278386,-1.3057547293264813,-2.0992882427226123,0.05026956749065284
278386,-1.3057547293264813,-0.11507746748178979,0.5283071195922628
278386,0.03401961615851665,-2.0992882427226123,0.05026956749065284
278386,0.03401961615851665,-2.0992882427226123,0.5283071195922628
278386,-1.3057547293264813,-2.0992882427226123,0.5283071195922628
278386,0.03401961615851665,-0.11507746748178979,0.05026956749065284
278386,-1.3057547293264813,-0.11507746748178979,0.05026956749065284
279028,0.17753189778071896,0.06655338981866918,0.1320732819085921
279155,-1.3708183226735429,-1.0735613424923534,-0.32728675250043493
279155,-1.3708183226735429,-1.0735613424923534,-1.1269358030837289
279156,-0.7911977579476326,-0.3032162707479937,0.3682217042451903
279156,-0.7911977579476326,-0.3032162707479937,-1.5563497331159262
279172,-0.8615366349210835,-1.1615464658605605,-0.29119188500082327
279172,-0.8615366349210835,-2.2675996042556106,-0.29119188500082327
279183,-3.0704009631459757,-1.7856990392910064,-1.7998735205907463
279183,-2.873301700051422,-1.7856990392910064,-1.7998735205907463
279187,-1.6313680241016717,-1.574791140406799,0.07878985006962189
279187,-0.8130206782259755,-1.574791140406799,0.07878985006962189
279187,-0.8130206782259755,-0.97935814469401,0.07878985006962189
279187,-1.6313680241016717,-0.97935814469401,0.07878985006962189
279338,2.6959683430152217,2.5094731233027603,2.426570140798005
289807,-1.8505642059080705,-0.3192597387790777,-2.7486365650758358
289818,0.005656966250394052,-2.03914402616486,-0.5135166461223052
289818,0.005656966250394052,0.0706299033642114,-0.5135166461223052
289826,-1.737099285422466,-2.649489476027576,-1.7439489087616122
289826,-1.737099285422466,-2.08183228921716,-1.7439489087616122
289842,-2.824967550167856,-2.6226205840146095,-2.676978837525374
289846,-2.7486365650758358,-1.4728088139896474,-2.793831784756314
289857,-1.8954389280047916,-0.08298318786271193,-2.0645971691518215
289857,-1.8954389280047916,-0.08298318786271193,-1.5686216326585383
290499,0.23596826706615956,0.4472517536043401,0.005656966250394052
290630,0.8702488925268527,0.5374533017376153,0.4206996414938071
290633,1.2428677348476271,0.9787186137245177,0.8492472175873914
290636,0.8808314498046824,0.9183170980459262,0.630649644729131
290641,1.6589026679531522,1.135961987711107,1.336544094212949
